time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-11-08T15:19:17.819Z,61.2184,-150.1706,35.6,1.5,ml,,,,0.69,ak,ak021ec8pw4l,2021-11-08T15:32:42.828Z,"14 km W of Anchorage, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-11-08T15:04:23.698Z,40.3845,-119.4128,0,1.1,ml,6,268.07,0.325,0.1118,nn,nn00827694,2021-11-08T23:36:59.997Z,"22 km SSW of Empire, Nevada",earthquake,,0,0.29,5,reviewed,nn,nn
2021-11-08T14:38:44.619Z,62.7537,-148.941,3.8,1.6,ml,,,,0.69,ak,ak021ec88l72,2021-11-08T14:45:07.170Z,"68 km ENE of Chase, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-11-08T14:36:28.982Z,63.277,-152.1417,15.4,1.2,ml,,,,1.34,ak,ak021ec884k2,2021-11-08T14:39:36.071Z,"36 km SW of Denali National Park, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-11-08T14:32:34.270Z,38.8326683,-122.8174973,1.67,1.18,md,24,55,0.01093,0.03,nc,nc73650395,2021-11-08T16:14:12.005Z,"8km NW of The Geysers, CA",earthquake,0.19,0.35,0.04,6,automatic,nc,nc
2021-11-08T14:20:06.205Z,60.4416,-147.9563,16,1.8,ml,,,,0.51,ak,ak021ec84ncc,2021-11-08T14:39:35.928Z,"41 km N of Chenega, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-11-08T14:17:52.487Z,60.3284,-152.728,122,1.9,ml,,,,0.86,ak,ak021ec843rk,2021-11-08T14:22:13.383Z,"66 km WNW of Ninilchik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-11-08T14:15:58.668Z,61.598,-146.2767,25.9,1.6,ml,,,,0.99,ak,ak021ec83ot3,2021-11-08T14:39:35.779Z,"50 km SSE of Nelchina, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-11-08T13:39:13.371Z,44.4842,-115.2028,10,2.3,ml,,63,0.828,0.39,us,us7000fse7,2021-11-08T18:15:54.040Z,"36 km NW of Stanley, Idaho",earthquake,1.7,2,0.064,32,reviewed,us,us
2021-11-08T13:35:34.890Z,38.8168335,-122.8203354,2.56,0.64,md,13,90,0.01035,0.02,nc,nc73650385,2021-11-08T15:24:12.138Z,"7km NW of The Geysers, CA",earthquake,0.32,0.79,0.07,3,automatic,nc,nc
2021-11-08T13:33:14.524Z,61.4157,-150.325,50.6,1.1,ml,,,,0.49,ak,ak021ec7m0os,2021-11-08T13:36:37.491Z,"17 km SE of Susitna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-11-08T13:27:38.050Z,46.2096666666667,-122.182666666667,2.91,0.09,md,6,150,0.009671,0.07,uw,uw61795566,2021-11-08T20:47:14.710Z,"Washington",earthquake,0.43,1.35,0.192950482332729,4,reviewed,uw,uw
2021-11-08T13:26:56.820Z,38.8243332,-122.8078308,2.55,0.35,md,6,163,0.001987,0.01,nc,nc73650375,2021-11-08T14:31:10.831Z,"7km NW of The Geysers, CA",earthquake,0.7,1.53,,1,automatic,nc,nc
2021-11-08T13:02:12.160Z,38.8358345,-122.8181686,1.65,0.36,md,12,76,0.0138,0.01,nc,nc73650370,2021-11-08T14:05:13.685Z,"8km W of Cobb, CA",earthquake,0.26,0.65,,1,automatic,nc,nc
2021-11-08T13:01:56.820Z,46.8563333333333,-121.761666666667,1.86,0.13,ml,10,81,0.02216,0.06,uw,uw61795561,2021-11-08T20:43:09.620Z,"23 km ENE of Ashford, Washington",earthquake,0.28,0.55,0.0966586603733935,6,reviewed,uw,uw
2021-11-08T12:56:30.065Z,59.5677,-151.7777,32.2,1.4,ml,,,,0.79,ak,ak021ec75jr2,2021-11-08T12:59:53.165Z,"12 km NW of Seldovia Village, Alaska",earthquake,,2.3,,,automatic,ak,ak
2021-11-08T12:53:51.702Z,60.2642,-150.9051,49.2,1.9,ml,,,,0.63,ak,ak021ec74y8h,2021-11-08T12:59:53.031Z,"21 km ESE of Kasilof, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-11-08T12:52:54.320Z,17.9943,-66.9995,9,2.68,md,12,155,0.0512,0.15,pr,pr2021312002,2021-11-08T13:25:43.415Z,"5 km ENE of La Parguera, Puerto Rico",earthquake,0.41,0.63,0.16,5,reviewed,pr,pr
2021-11-08T12:51:28.010Z,32.734,-115.9308333,9.81,1.01,ml,17,60,0.07578,0.16,ci,ci39851871,2021-11-08T18:35:24.389Z,"6km E of Ocotillo, CA",earthquake,0.3,0.52,0.491,7,reviewed,ci,ci
2021-11-08T12:46:02.545Z,31.67395605,-104.4148151,7.905419922,2,ml,15,69,0.07347361863,0.3,tx,tx2021vxes,2021-11-08T20:20:40.098Z,"55 km S of Whites City, New Mexico",earthquake,1.15590361,1.458562988,0.2,8,reviewed,tx,tx
2021-11-08T12:42:03.135Z,60.2283,-152.344,80.3,1.5,ml,,,,0.69,ak,ak021ec72hm1,2021-11-08T12:47:51.272Z,"42 km WNW of Ninilchik, Alaska",earthquake,,1,,,automatic,ak,ak
2021-11-08T12:39:17.690Z,51.3774,-179.9383,6.6,2,ml,,,,0.5,ak,ak021ec71wb9,2021-11-08T18:42:17.748Z,"235 km WSW of Adak, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2021-11-08T12:38:27.461Z,60.1711,-141.5838,0.8,1.5,ml,,,,0.87,ak,ak021ec71onq,2021-11-08T18:38:37.235Z,"125 km WNW of Yakutat, Alaska",ice quake,,0.4,,,automatic,ak,ak
2021-11-08T12:36:47.280Z,35.7363333,-118.0566667,3.21,1.2,ml,25,66,0.1566,0.12,ci,ci39851863,2021-11-08T18:27:15.420Z,"24km WNW of Inyokern, CA",earthquake,0.19,0.65,0.196,19,reviewed,ci,ci
2021-11-08T12:32:42.690Z,38.5271,-119.4085,0.5,0.7,ml,9,136.3,0.033,0.1348,nn,nn00827693,2021-11-08T23:33:49.771Z,"6 km ENE of Walker, California",earthquake,,11.2,0.4,4,reviewed,nn,nn
2021-11-08T12:23:10.366Z,59.8952,-153.118,13.8,0.7,ml,,,,0.3,ak,ak021ec6yb1g,2021-11-08T18:36:56.799Z,"56 km ENE of Pedro Bay, Alaska",earthquake,,2.9,,,reviewed,ak,ak
2021-11-08T12:21:36.800Z,33.8698333,-118.2826667,15.35,1.4,ml,7,173,0.01752,0.19,ci,ci39851855,2021-11-08T15:49:19.001Z,"3km SE of Gardena, CA",earthquake,0.9,1.17,0.173,4,reviewed,ci,ci
2021-11-08T12:13:48.140Z,34.03,-116.6176667,10.57,1.08,ml,55,36,0.02655,0.15,ci,ci39851847,2021-11-08T18:10:31.940Z,"4km WSW of Morongo Valley, CA",earthquake,0.14,0.26,0.148,25,reviewed,ci,ci
2021-11-08T12:10:58.068Z,58.1767,-155.3989,3.7,0.4,ml,,,,1.19,ak,ak021ec6vqz2,2021-11-09T01:22:07.730Z,"87 km NW of Karluk, Alaska",earthquake,,1,,,automatic,ak,ak
2021-11-08T12:07:40.576Z,39.2336,-120.0784,8.4,-0.2,ml,4,117.08,0.045,0.0381,nn,nn00827692,2021-11-08T23:21:18.352Z,"0 km NNE of Carnelian Bay, California",earthquake,,2.4,0.28,2,reviewed,nn,nn
2021-11-08T12:06:46.180Z,37.6086667,-119.0148333,1.13,0.18,md,7,189,0.006582,0.04,nc,nc73650360,2021-11-08T17:03:12.796Z,"4km SW of Mammoth Lakes, CA",earthquake,0.66,0.27,0.022,7,reviewed,nc,nc
2021-11-08T11:59:52.930Z,38.7893333,-122.7611694,1.67,1.08,md,16,76,0.01133,0.03,nc,nc73650355,2021-11-08T12:30:12.019Z,"1km NNW of The Geysers, CA",earthquake,0.27,0.49,0.11,6,automatic,nc,nc
2021-11-08T11:58:44.290Z,33.8516667,-116.9528333,14.97,0.65,ml,28,90,0.1306,0.12,ci,ci39851839,2021-11-08T17:51:29.472Z,"8km N of San Jacinto, CA",earthquake,0.17,0.34,0.138,16,reviewed,ci,ci
2021-11-08T11:54:44.420Z,44.4696667,-115.2225,6.03,2.19,ml,13,83,0.83,0.3,mb,mb80529589,2021-11-08T16:05:50.430Z,"36 km NW of Stanley, Idaho",earthquake,0.79,2.01,0.194,12,reviewed,mb,mb
2021-11-08T11:39:43.927Z,64.415,-147.3742,0,1,ml,,,,0.54,ak,ak021ec6gi0r,2021-11-08T12:14:07.071Z,"25 km WSW of Salcha, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-11-08T11:37:58.127Z,38.9691,-118.1516,5.4,2.7,ml,31,71.08,0.089,0.1361,nn,nn00827660,2021-11-08T17:47:16.807Z,"22 km WNW of Gabbs, Nevada",earthquake,,1,0.37,15,reviewed,nn,nn
2021-11-08T11:36:15.250Z,62.6302,-151.4143,77,1.9,ml,,,,0.7,ak,ak021ec6fsmt,2021-11-08T11:50:24.506Z,"36 km WNW of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-11-08T11:33:11.910Z,38.8404999,-122.8785019,2.33,1.12,md,23,92,0.004486,0.03,nc,nc73650335,2021-11-08T13:21:12.176Z,"13km ENE of Cloverdale, CA",earthquake,0.26,0.43,0.1,4,automatic,nc,nc
2021-11-08T11:31:09.470Z,37.2785,-118.4793333,13.15,1.52,md,14,193,0.1455,0.08,nc,nc73650340,2021-11-08T21:11:17.613Z,"8km W of Wilkerson, CA",earthquake,0.54,1.22,0.178,13,reviewed,nc,nc
2021-11-08T11:29:00.220Z,38.8408318,-122.8778305,2.42,1.09,md,21,90,0.005106,0.02,nc,nc73650330,2021-11-08T12:55:12.390Z,"13km NW of The Geysers, CA",earthquake,0.28,0.42,0.11,4,automatic,nc,nc
2021-11-08T11:26:54.180Z,19.2151660919189,-155.427337646484,31.75,1.84000003,md,43,135,,0.129999995,hv,hv72787337,2021-11-08T11:29:57.520Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.64,0.899999976,1.04999995,16,automatic,hv,hv
2021-11-08T11:20:58.820Z,46.1936666666667,-122.187,0.82,0.56,ml,9,190,0.006618,0.06,uw,uw61795556,2021-11-08T19:16:44.810Z,"37 km NNE of Amboy, Washington",earthquake,0.49,0.19,0.133683778049072,3,reviewed,uw,uw
2021-11-08T11:06:04.330Z,38.5513,-119.4686,8.2,0.7,ml,12,104.63,0.05,0.1322,nn,nn00827658,2021-11-08T21:10:16.757Z,"3 km ESE of Coleville, California",earthquake,,1.8,0.28,4,reviewed,nn,nn
2021-11-08T10:54:36.940Z,19.1763324737549,-155.466003417969,33.9000015258789,2.17000008,md,36,166,,0.129999995,hv,hv72787292,2021-11-08T10:57:53.040Z,"3 km SSE of Pāhala, Hawaii",earthquake,0.7,0.850000024,2.20000005,4,automatic,hv,hv
2021-11-08T10:48:23.779Z,57.3261,-155.6538,81.6,1.7,ml,,,,0.67,ak,ak021ec5wy81,2021-11-08T10:52:57.292Z,"76 km WSW of Karluk, Alaska",earthquake,,3.1,,,automatic,ak,ak
2021-11-08T10:38:16.240Z,33.6126667,-116.7071667,15.79,0.55,ml,29,73,0.05115,0.09,ci,ci39851823,2021-11-08T17:45:37.251Z,"7km NNW of Anza, CA",earthquake,0.15,0.23,0.127,19,reviewed,ci,ci
2021-11-08T10:30:51.232Z,60.4064,-150.9898,39.5,1.4,ml,,,,0.66,ak,ak021ec5t5k3,2021-11-08T10:34:05.019Z,"9 km SSE of Soldotna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2021-11-08T10:27:49.520Z,17.9685,-66.9751,7,2.68,md,16,193,0.0691,0.18,pr,pr2021312001,2021-11-08T10:50:15.483Z,"6 km WSW of Fuig, Puerto Rico",earthquake,0.57,0.34,0.25,11,reviewed,pr,pr
2021-11-08T10:25:02.320Z,45.6781666666667,-121.991833333333,8.44,1.54,ml,19,82,0.08021,0.14,uw,uw61795551,2021-11-08T20:31:55.950Z,"4 km NNW of North Bonneville, Washington",earthquake,0.38,0.58,0.187910441633934,11,reviewed,uw,uw
2021-11-08T10:20:33.080Z,56.2721666666667,-158.817333333333,2.24,1.32,ml,6,169,,0.26,av,av91410196,2021-11-09T01:08:58.100Z,"3 km WNW of Chignik Lake, Alaska",earthquake,1.31,1.78,0.241377430391629,4,reviewed,av,av
2021-11-08T10:18:35.935Z,62.7467,-148.8814,49.6,1.9,ml,,,,0.62,ak,ak021ec5qjqv,2021-11-08T10:34:04.884Z,"70 km ENE of Chase, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-11-08T10:16:20.512Z,52.0943,-170.5142,35.3,3.1,ml,,,,0.84,ak,ak021ec5q5cr,2021-11-08T18:33:36.011Z,"146 km SW of Nikolski, Alaska",earthquake,,28.8,,,reviewed,ak,ak
2021-11-08T10:10:15.230Z,36.95866667,-98.08566667,5,2.66,ml,95,96,0,0.24,ok,ok2021vwzp,2021-11-08T13:25:14.352Z,"5 km SW of Manchester, Oklahoma",earthquake,,0.5,0.22,41,reviewed,ok,ok
2021-11-08T10:09:05.310Z,46.2621666666667,-122.184666666667,4.97,0.74,ml,12,170,0.02099,0.13,uw,uw61795546,2021-11-08T20:23:13.820Z,"33 km SSE of Morton, Washington",earthquake,0.5,0.72,0.199038424399011,4,reviewed,uw,uw
2021-11-08T10:09:03.540Z,38.833168,-122.8195038,1.8,0.85,md,8,84,0.01223,0.01,nc,nc73650315,2021-11-08T10:59:14.116Z,"8km NW of The Geysers, CA",earthquake,0.37,0.82,,1,automatic,nc,nc
2021-11-08T10:07:51.780Z,37.9696667,-122.4293333,1.37,0.62,md,9,104,0.02635,0.06,nc,nc73650320,2021-11-08T17:51:47.394Z,"7km W of San Pablo, CA",earthquake,0.39,0.51,0.091,7,reviewed,nc,nc
2021-11-08T10:06:01.974Z,-35.5042,-71.4017,101.82,4.2,mb,,104,0.258,0.43,us,us7000fsdc,2021-11-08T10:25:02.040Z,"8 km ENE of San Clemente, Chile",earthquake,4.7,5.8,0.187,8,reviewed,us,us
2021-11-08T10:00:31.330Z,34.0863333,-117.2966667,14.64,0.84,ml,36,71,0.1134,0.13,ci,ci39851815,2021-11-08T17:36:41.221Z,"2km NE of Colton, CA",earthquake,0.17,0.37,0.136,13,reviewed,ci,ci
2021-11-08T09:58:43.040Z,19.2463340759277,-155.419494628906,32.7700004577637,2.08999991,md,40,140,,0.100000001,hv,hv72787232,2021-11-08T10:02:03.520Z,"7 km NE of Pāhala, Hawaii",earthquake,0.6,0.709999979,1.30999994,12,automatic,hv,hv
2021-11-08T09:56:34.825Z,61.8203,-149.8074,20.2,2.2,ml,,,,0.74,ak,ak021ec5d9ck,2021-11-08T14:29:56.040Z,"14 km ENE of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-11-08T09:52:27.217Z,61.8056,-149.7259,45.8,1.1,ml,,,,0.52,ak,ak021ec5cdup,2021-11-08T09:55:49.443Z,"17 km ENE of Willow, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-11-08T09:45:27.930Z,64.4007,-147.4323,13.5,1,ml,,,,0.29,ak,ak021ec5avw9,2021-11-08T09:59:10.064Z,"28 km WSW of Salcha, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-11-08T09:39:57.840Z,34.0871667,-117.295,14.5,0.95,ml,47,72,0.1148,0.15,ci,ci39851807,2021-11-08T15:45:10.671Z,"2km NE of Colton, CA",earthquake,0.18,0.36,0.134,20,reviewed,ci,ci
2021-11-08T09:39:28.000Z,19.2061672210693,-155.462326049805,34.9700012207031,1.96000004,md,33,187,,0.180000007,hv,hv72787227,2021-11-08T09:42:32.160Z,"1 km ENE of Pāhala, Hawaii",earthquake,0.88,1.34000003,2.00999999,4,automatic,hv,hv
2021-11-08T09:37:49.420Z,19.2156658172607,-155.423828125,32.2099990844727,1.76999998,md,26,151,,0.159999996,hv,hv72787222,2021-11-08T09:41:03.120Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.78,0.889999986,0.589999974,3,automatic,hv,hv
2021-11-08T09:37:10.500Z,17.9356,-66.7955,15,2.22,md,8,220,0.2175,0.12,pr,pr2021312000,2021-11-08T10:00:11.285Z,"6 km SSE of Indios, Puerto Rico",earthquake,0.66,1.19,0.22,2,reviewed,pr,pr
2021-11-08T09:33:34.825Z,61.7273,-149.5673,28,1.6,ml,,,,0.71,ak,ak021ec58btl,2021-11-08T09:48:47.929Z,"11 km N of Meadow Lakes, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-11-08T09:29:37.220Z,35.7105,-117.5041667,9.15,0.87,ml,21,102,0.1284,0.15,ci,ci39851799,2021-11-08T17:15:37.065Z,"11km SW of Searles Valley, CA",earthquake,0.28,0.86,0.088,9,reviewed,ci,ci
2021-11-08T09:27:37.040Z,34.0878333,-117.295,14.62,1.02,ml,56,72,0.1154,0.14,ci,ci39851791,2021-11-08T17:12:01.490Z,"2km NE of Colton, CA",earthquake,0.13,0.27,0.155,24,reviewed,ci,ci
2021-11-08T09:25:49.693Z,60.4636,-143.5277,1,0.8,ml,,,,1.26,ak,ak021ec56lhn,2021-11-08T18:27:55.144Z,"112 km SSW of McCarthy, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-11-08T09:24:44.131Z,38.1519,-118.2327,3.9,0.8,ml,15,177.75,0.142,0.1343,nn,nn00827657,2021-11-08T21:04:01.062Z,"28 km SSW of Mina, Nevada",earthquake,,4.1,1.03,5,reviewed,nn,nn
2021-11-08T09:24:38.710Z,38.8325005,-122.8174973,1.82,1.35,md,25,68,0.01078,0.03,nc,nc73650305,2021-11-08T11:38:11.368Z,"8km NW of The Geysers, CA",earthquake,0.19,0.36,0.11,6,automatic,nc,nc
2021-11-08T09:15:58.145Z,64.4189,-147.4524,0.1,1.3,ml,,,,0.5,ak,ak021ec54iqw,2021-11-08T09:29:05.117Z,"28 km WSW of Salcha, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-11-08T09:15:30.227Z,37.2915,-117.4805,5.1,2.7,ml,28,71.33,0.144,0.1785,nn,nn00827653,2021-11-08T17:24:42.630Z,"51 km SSW of Goldfield, Nevada",earthquake,,1.1,0.51,19,reviewed,nn,nn
2021-11-08T09:15:04.890Z,35.6593333,-117.5483333,7.17,0.6,ml,10,139,0.101,0.11,ci,ci39851775,2021-11-08T14:18:03.181Z,"12km ENE of Ridgecrest, CA",earthquake,0.38,0.81,0.102,7,reviewed,ci,ci
2021-11-08T09:09:22.497Z,63.6012,-149.2698,0,2.9,ml,,,,0.64,ak,ak021ec535ly,2021-11-08T20:05:37.846Z,"22 km SW of Denali Park, Alaska",earthquake,,0,,,reviewed,ak,ak
2021-11-08T09:08:39.400Z,44.4623333,-115.2053333,6.6,2.01,ml,12,82,0.843,0.19,mb,mb80529584,2021-11-08T16:14:30.290Z,"34 km NW of Stanley, Idaho",earthquake,0.67,1.57,0.202,13,reviewed,mb,mb
2021-11-08T09:07:33.110Z,64.6371,-149.7264,17.2,0.9,ml,,,,0.39,ak,ak021ec52r33,2021-11-08T09:10:11.615Z,"29 km W of Four Mile Road, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-11-08T09:03:45.536Z,63.2241,-145.1765,10.3,1.3,ml,,,,0.55,ak,ak021ec51x6b,2021-11-08T09:08:01.253Z,"26 km NE of Paxson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-11-08T09:01:44.890Z,38.8093338,-122.7996674,2.93,0.53,md,13,53,0.003672,0.01,nc,nc73650295,2021-11-08T10:20:11.876Z,"5km NW of The Geysers, CA",earthquake,0.34,0.68,0.36,2,automatic,nc,nc
2021-11-08T09:00:12.080Z,33.3103333,-116.9343333,15.94,0.66,ml,35,58,0.07392,0.14,ci,ci39851767,2021-11-08T16:50:08.367Z,"8km SW of Palomar Observatory, CA",earthquake,0.17,0.37,0.167,18,reviewed,ci,ci
2021-11-08T08:57:50.910Z,44.7915,-111.5331667,13.61,1.19,ml,20,76,0.083,0.22,mb,mb80529579,2021-11-08T15:04:40.530Z,"27 km W of Hebgen Lake Estates, Montana",earthquake,0.43,0.74,0.254,13,reviewed,mb,mb
2021-11-08T08:57:28.410Z,35.8895,-117.6836667,3.97,1.15,ml,25,47,0.06424,0.14,ci,ci39851759,2021-11-08T16:40:55.090Z,"21km ESE of Little Lake, CA",earthquake,0.15,0.39,0.217,12,reviewed,ci,ci
2021-11-08T08:46:33.653Z,31.61381278,-104.1068112,6.799975586,2,ml,12,60,0.08342597804,0.2,tx,tx2021vwwv,2021-11-08T20:30:46.552Z,"44 km NW of Toyah, Texas",earthquake,1.268992266,1.295995564,0.2,4,reviewed,tx,tx
2021-11-08T08:31:07.621Z,-7.133,126.5282,395.81,4.2,mb,,46,3.433,0.68,us,us7000fscs,2021-11-08T08:58:50.040Z,"148 km N of Baukau, Timor Leste",earthquake,9.2,7.9,0.086,40,reviewed,us,us
2021-11-08T08:28:21.230Z,63.2605,-151.5491,10,1.2,ml,,,,0.61,ak,ak021ec4lslo,2021-11-08T08:41:38.241Z,"32 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-11-08T08:27:39.520Z,41.7935,-112.3801667,3.96,0.28,md,7,114,0.1347,0.08,uu,uu60467187,2021-11-08T17:24:48.600Z,"5 km E of Howell, Utah",earthquake,0.49,3.86,0.072,4,reviewed,uu,uu
2021-11-08T08:19:34.821Z,38.1526,-117.906,9.8,1.2,ml,20,101.21,0.027,0.1381,nn,nn00827649,2021-11-08T19:30:10.330Z,"31 km SE of Mina, Nevada",earthquake,,0.7,0.31,9,reviewed,nn,nn
2021-11-08T08:18:55.169Z,38.1596,-117.9138,10.4,0.6,ml,17,99.7,0.033,0.1111,nn,nn00827651,2021-11-08T21:53:50.795Z,"30 km SSE of Mina, Nevada",earthquake,,0.9,0.43,8,reviewed,nn,nn
2021-11-08T08:18:35.880Z,62.7739,-148.9092,10.2,0.4,ml,,,,0.3,ak,ak021ec4jmmw,2021-11-08T18:10:22.598Z,"68 km S of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2021-11-08T08:08:01.617Z,61.8187,-149.9706,33.7,1.4,ml,,,,0.58,ak,ak021ec4hgrj,2021-11-08T08:18:45.579Z,"8 km NNE of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-11-08T08:04:10.790Z,51.453,-178.753,12.16,2.51,ml,20,197,,0.26,av,av91410091,2021-11-09T00:40:15.100Z,"153 km WSW of Adak, Alaska",earthquake,0.94,1.19,0.285465699028524,22,reviewed,av,av
2021-11-08T08:00:49.770Z,35.99166667,-96.799,6.62,1.65,ml,75,73,0,0.21,ok,ok2021vwvi,2021-11-08T14:21:28.661Z,"2 km WNW of Cushing, Oklahoma",earthquake,,0.4,0.2,27,reviewed,ok,ok
2021-11-08T07:58:02.783Z,60.0395,-152.3597,71.8,1.9,ml,,,,0.61,ak,ak021ec46r0o,2021-11-08T08:05:33.519Z,"36 km WNW of Happy Valley, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-11-08T07:57:14.740Z,19.2416667938232,-155.309173583984,7.57000017166138,2.29999995,md,25,215,,0.200000003,hv,hv72787117,2021-11-08T07:58:46.060Z,"18 km ENE of Pāhala, Hawaii",earthquake,1.69,1.01999998,0.75999999,9,automatic,hv,hv
2021-11-08T07:57:10.010Z,19.3330001831055,-155.322494506836,28,2.12,ml,50,59,,0.119999997,hv,hv72787122,2021-11-08T09:49:27.040Z,"15 km SW of Volcano, Hawaii",earthquake,0.45,0.569999993,3.77,14,automatic,hv,hv
2021-11-08T07:53:38.650Z,19.3395,-155.319833333333,26.97,2.95,ml,55,58,,0.12,hv,hv72787112,2021-11-08T20:07:16.283Z,"14 km SW of Volcano, Hawaii",earthquake,0.32,0.37,0.198302082727262,37,reviewed,hv,hv
2021-11-08T07:49:06.110Z,35.993,-96.801,6.83,1.6,ml,69,73,0,0.21,ok,ok2021vwuy,2021-11-08T14:12:30.656Z,"3 km WNW of Cushing, Oklahoma",earthquake,,0.4,0.22,25,reviewed,ok,ok
2021-11-08T07:43:19.800Z,36.6676667,-89.5216667,14.18,1.96,md,37,49,0.05185,0.03,nm,nm60362502,2021-11-08T15:24:31.430Z,"9 km N of New Madrid, Missouri",earthquake,0.91,0.61,0.08,31,reviewed,nm,nm
2021-11-08T07:39:44.240Z,33.9055,-84.146,7.37,2.06,md,15,154,0.08079,0.33,se,se60138143,2021-11-09T02:08:03.941Z,"1 km N of Lilburn, Georgia",earthquake,1.9,1.47,0.058,14,reviewed,se,se
2021-11-08T07:22:59.410Z,33.61,-116.7058333,15.93,0.5,ml,27,71,0.05128,0.09,ci,ci39851735,2021-11-08T16:34:53.102Z,"7km NNW of Anza, CA",earthquake,0.15,0.27,0.116,16,reviewed,ci,ci
2021-11-08T07:09:49.283Z,60.8999,-150.3416,36.2,2,ml,,,,0.45,ak,ak021ec3wcjj,2021-11-08T07:16:47.929Z,"Kenai Peninsula, Alaska",earthquake,,1.9,,,automatic,ak,ak
2021-11-08T07:09:19.120Z,34.0511667,-117.1995,12.89,1.02,ml,53,45,0.07399,0.15,ci,ci39851719,2021-11-08T15:27:53.718Z,"2km WSW of Redlands, CA",earthquake,0.15,0.37,0.104,22,reviewed,ci,ci
2021-11-08T07:05:56.920Z,19.1823329925537,-155.481994628906,33.7000007629395,2.1500001,md,37,84,,0.109999999,hv,hv72787072,2021-11-08T07:09:13.600Z,"2 km S of Pāhala, Hawaii",earthquake,0.63,0.649999976,1.51999998,18,automatic,hv,hv
2021-11-08T07:04:59.880Z,46.212,-122.176666666667,4.66,0.39,mh,8,168,0.003561,0.08,uw,uw61795536,2021-11-08T20:16:32.130Z,"39 km S of Morton, Washington",earthquake,0.61,1.39,,0,reviewed,uw,uw
2021-11-08T07:04:49.921Z,6.4973,126.154,85.96,4.8,mb,,110,0.805,0.66,us,us7000fsce,2021-11-08T09:37:00.708Z,"4 km NE of Nangan, Philippines",earthquake,7.9,6.6,0.083,46,reviewed,us,us
2021-11-08T07:02:02.420Z,52.004,179.750166666667,-3.17,1.6,ml,6,295,,0.16,av,av91410021,2021-11-09T00:26:11.990Z,"249 km W of Adak, Alaska",earthquake,0.82,4.2,0.231650308759431,6,reviewed,av,av
2021-11-08T06:49:48.368Z,36.8512,-116.2564,10.2,0.8,ml,15,44.79,0.043,0.1289,nn,nn00827648,2021-11-08T22:03:10.708Z,"45 km E of Beatty, Nevada",earthquake,,1.1,0.67,9,reviewed,nn,nn
2021-11-08T06:47:44.091Z,38.5407,-119.5143,5.8,1,ml,19,169.9,0.037,0.1059,nn,nn00827644,2021-11-08T20:48:16.254Z,"2 km SSW of Coleville, California",earthquake,,0.9,0.19,5,reviewed,nn,nn
2021-11-08T06:46:26.725Z,38.6766,-97.4495,5,2.5,mb_lg,,100,0.751,0.78,us,us7000fscb,2021-11-08T09:24:07.040Z,"3 km SSW of Gypsum, Kansas",earthquake,1.9,2,0.17,11,reviewed,us,us
2021-11-08T06:44:32.210Z,19.4173333333333,-155.277833333333,-0.09,1.15,md,18,67,,0.1,hv,hv72787032,2021-11-08T19:05:21.450Z,"5 km WSW of Volcano, Hawaii",earthquake,0.12,0.16,0.0935251254912444,5,reviewed,hv,hv
2021-11-08T06:43:48.190Z,33.6081667,-116.7075,15.85,0.2,ml,22,69,0.04938,0.09,ci,ci37484885,2021-11-08T15:20:11.191Z,"7km NNW of Anza, CA",earthquake,0.2,0.3,0.106,7,reviewed,ci,ci
2021-11-08T06:43:19.380Z,33.6101667,-116.7035,15.98,0.03,ml,14,72,0.05282,0.14,ci,ci37484877,2021-11-08T15:14:10.149Z,"7km NNW of Anza, CA",earthquake,0.49,0.75,0.152,3,reviewed,ci,ci
